Site,"Alvarado Creek","Alvarado Creek","Alvarado Creek"
"01-04-2025 14:04:10",56.3,1068.4,12.45
"01-04-2025 14:14:10",56.1,1066.5,12.48
"01-04-2025 14:24:10",53.8,1063.7,12.49
"01-04-2025 14:34:10",55.6,1061.3,12.52
"01-04-2025 14:44:10",54.7,1061.3,12.54
"01-04-2025 14:54:10",56.3,1060.1,12.55
"01-04-2025 15:04:10",55.3,1057.5,12.57
"01-04-2025 15:14:10",55.8,1057.9,12.60
"01-04-2025 15:24:10",56.3,1055.2,12.61
"01-04-2025 15:34:10",55.3,1055.6,12.62
"01-04-2025 15:44:10",55.8,1051.9,12.63
"01-04-2025 15:54:10",55.6,1051.8,12.63
"01-04-2025 16:04:10",56.8,1053.7,12.63
"01-04-2025 16:14:10",54.6,1050.6,12.63
"01-04-2025 16:24:10",53.8,1051.5,12.63
"01-04-2025 16:34:10",56.3,1052.3,12.63
"01-04-2025 16:44:10",55.8,1053.8,12.63
"01-04-2025 16:54:10",54.0,1053.0,12.62
"01-04-2025 17:04:10",55.7,1052.5,12.60
"01-04-2025 17:14:10",55.6,1049.8,12.60
"01-04-2025 17:24:10",55.0,1051.3,12.59
"01-04-2025 17:34:10",54.8,1050.2,12.57
"01-04-2025 17:44:10",56.6,1050.6,12.56
"01-04-2025 17:54:10",56.1,1052.2,12.55
"01-04-2025 18:04:10",56.9,1052.0,12.54
"01-04-2025 18:14:10",56.0,1048.1,12.53
"01-04-2025 18:24:10",56.7,1051.7,12.52
"01-04-2025 18:34:10",56.3,1052.2,12.51
"01-04-2025 18:44:10",57.0,1051.3,12.50
"01-04-2025 18:54:10",55.3,1053.0,12.49
"01-04-2025 19:04:10",54.5,1052.3,12.48
"01-04-2025 19:14:10",55.2,1055.9,12.46
"01-04-2025 19:24:10",55.7,1054.0,12.45
"01-04-2025 19:34:10",56.6,1055.8,12.44
"01-04-2025 19:44:10",54.9,1054.7,12.43
"01-04-2025 19:54:10",57.2,1058.1,12.42
"01-04-2025 20:04:10",54.7,1060.2,12.40
"01-04-2025 20:14:10",54.1,1062.5,12.38
"01-04-2025 20:24:10",56.0,1062.5,12.37
"01-04-2025 20:34:10",55.9,1062.6,12.35
"01-04-2025 20:44:10",56.0,1063.8,12.34
"01-04-2025 20:54:10",55.6,1063.7,12.32
"01-04-2025 21:04:10",55.1,1066.2,12.31
"01-04-2025 21:14:10",56.1,1064.4,12.30
"01-04-2025 21:24:10",57.8,1068.2,12.29
"01-04-2025 21:34:10",55.9,1069.3,12.28
"01-04-2025 21:44:10",56.0,1068.6,12.26
"01-04-2025 21:54:10",56.4,1069.9,12.26
"01-04-2025 22:04:10",55.2,1071.5,12.25
"01-04-2025 22:14:10",55.6,1073.7,12.25
"01-04-2025 22:24:10",56.1,1072.7,12.25
"01-04-2025 22:34:10",56.4,1075.4,12.25
"01-04-2025 22:44:10",55.1,1077.8,12.25
"01-04-2025 22:54:10",56.6,1077.4,12.24
"01-04-2025 23:04:10",55.1,1078.0,12.24
"01-04-2025 23:14:10",55.5,1075.9,12.25
"01-04-2025 23:24:10",55.2,1077.1,12.24
"01-04-2025 23:34:10",57.5,1081.2,12.24
"01-04-2025 23:44:10",55.4,1089.1,12.24
"01-04-2025 23:54:10",58.1,1083.0,12.24
"01-05-2025 00:04:10",56.4,1086.2,12.24
"01-05-2025 00:14:10",57.2,1086.6,12.23
"01-05-2025 00:24:10",55.9,1089.3,12.22
"01-05-2025 00:34:10",56.3,1087.5,12.23
"01-05-2025 00:44:10",59.1,1093.0,12.22
"01-05-2025 00:54:10",57.4,1091.8,12.20
"01-05-2025 01:04:10",57.5,1089.3,12.20
"01-05-2025 01:14:10",56.7,1094.7,12.18
"01-05-2025 01:24:10",57.0,1093.8,12.17
"01-05-2025 01:34:10",56.6,1098.4,12.16
"01-05-2025 01:44:10",56.4,1099.3,12.13
"01-05-2025 01:54:10",57.1,1099.9,12.12
"01-05-2025 02:04:10",56.5,1102.0,12.10
"01-05-2025 02:14:10",57.3,1104.8,12.07
"01-05-2025 02:24:10",56.9,1104.3,12.05
"01-05-2025 02:34:10",57.0,1103.1,12.03
"01-05-2025 02:44:10",56.4,1104.8,12.01
"01-05-2025 02:54:10",56.5,1102.9,11.99
"01-05-2025 03:04:10",57.5,1106.2,11.97
"01-05-2025 03:14:10",57.2,1105.0,11.94
"01-05-2025 03:24:10",56.8,1107.8,11.92
"01-05-2025 03:34:10",56.2,1106.0,11.90
"01-05-2025 03:44:10",56.7,1103.7,11.88
"01-05-2025 03:54:10",56.9,1103.0,11.86
"01-05-2025 04:04:10",57.7,1106.6,11.83
"01-05-2025 04:14:10",56.2,1106.1,11.81
"01-05-2025 04:24:10",57.9,1108.3,11.79
"01-05-2025 04:34:10",55.8,1107.6,11.76
"01-05-2025 04:44:10",55.9,1107.2,11.74
"01-05-2025 04:54:10",56.9,1111.1,11.72
"01-05-2025 05:04:10",56.6,1108.2,11.70
"01-05-2025 05:14:10",57.5,1107.2,11.68
"01-05-2025 05:24:10",57.5,1110.3,11.67
"01-05-2025 05:34:10",57.7,1108.6,11.64
"01-05-2025 05:44:10",56.7,1109.9,11.62
"01-05-2025 05:54:10",55.5,1110.6,11.60
"01-05-2025 06:04:10",56.2,1109.0,11.58
"01-05-2025 06:14:10",57.9,1109.2,11.56
"01-05-2025 06:24:10",56.8,1112.7,11.56
"01-05-2025 06:34:10",57.9,1111.3,11.54
"01-05-2025 06:44:10",55.8,1111.4,11.53
"01-05-2025 06:54:10",57.4,1110.8,11.51
"01-05-2025 07:04:10",57.1,1111.8,11.49
"01-05-2025 07:14:10",58.3,1113.9,11.48
"01-05-2025 07:24:10",57.5,1113.6,11.46
"01-05-2025 07:34:10",56.0,1112.0,11.45
"01-05-2025 07:44:10",56.5,1111.7,11.44
"01-05-2025 07:54:10",56.6,1108.6,11.43
"01-05-2025 08:04:10",58.6,1112.6,11.43
"01-05-2025 08:14:10",58.5,1111.2,11.41
"01-05-2025 08:24:10",57.1,1113.1,11.40
"01-05-2025 08:34:10",57.0,1117.3,11.39
"01-05-2025 08:44:10",56.7,1113.8,11.39
"01-05-2025 08:54:10",57.1,1113.0,11.38
"01-05-2025 09:04:10",57.1,1109.5,11.39
"01-05-2025 09:14:10",57.1,1108.2,11.40
"01-05-2025 09:24:10",56.4,1105.3,11.41
"01-05-2025 09:34:10",56.5,1105.6,11.43
"01-05-2025 09:44:10",56.7,1103.3,11.45
"01-05-2025 09:54:10",57.7,1101.2,11.48
"01-05-2025 10:04:10",56.5,1098.2,11.50
"01-05-2025 10:14:10",57.3,1095.4,11.54
"01-05-2025 10:24:10",56.6,1091.7,11.58
"01-05-2025 10:34:10",55.6,1089.2,11.62
"01-05-2025 10:44:10",56.8,1088.1,11.68
"01-05-2025 10:54:10",55.8,1087.1,11.73
"01-05-2025 11:04:10",55.7,1085.1,11.79
"01-05-2025 11:14:10",56.5,1084.6,11.84
"01-05-2025 11:24:10",55.3,1076.9,11.88
"01-05-2025 11:34:10",55.2,1076.7,11.93
"01-05-2025 11:44:10",56.2,1075.8,11.97
"01-05-2025 11:54:10",55.7,1076.9,12.00
"01-05-2025 12:04:10",56.8,1076.6,12.03
"01-05-2025 12:14:10",56.3,1072.7,12.07
"01-05-2025 12:24:10",56.7,1071.9,12.09
"01-05-2025 12:34:10",55.3,1073.1,12.12
"01-05-2025 12:44:10",56.0,1072.8,12.14
"01-05-2025 12:54:10",56.7,1076.9,12.15
"01-05-2025 13:04:10",55.9,1078.7,12.16
"01-05-2025 13:14:10",55.8,1076.2,12.16
"01-05-2025 13:24:10",56.9,1077.7,12.18
"01-05-2025 13:34:10",56.4,1076.6,12.19
"01-05-2025 13:44:10",54.8,1076.1,12.22
"01-05-2025 13:54:10",55.8,1074.8,12.23
"01-05-2025 14:04:10",56.6,1070.6,12.25
"01-05-2025 14:14:10",57.0,1068.4,12.26
"01-05-2025 14:24:10",54.8,1067.5,12.28
"01-05-2025 14:34:10",54.5,1070.4,12.29
"01-05-2025 14:44:10",55.8,1066.2,12.30
"01-05-2025 14:54:10",55.7,1066.3,12.31
"01-05-2025 15:04:10",55.7,1068.1,12.32
"01-05-2025 15:14:10",55.9,1066.1,12.33
"01-05-2025 15:24:10",55.5,1064.6,12.34
"01-05-2025 15:34:10",54.7,1061.3,12.35
"01-05-2025 15:44:10",56.6,1061.8,12.35
"01-05-2025 15:54:10",54.3,1060.6,12.37
"01-05-2025 16:04:10",54.4,1057.1,12.38
"01-05-2025 16:14:10",54.6,1057.1,12.38
"01-05-2025 16:24:10",55.2,1053.2,12.39
"01-05-2025 16:34:10",55.3,1054.5,12.38
"01-05-2025 16:44:10",55.0,1050.9,12.39
"01-05-2025 16:54:10",54.4,1050.5,12.38
"01-05-2025 17:04:10",55.6,1049.2,12.38
"01-05-2025 17:14:10",54.1,1047.9,12.38
"01-05-2025 17:24:10",55.7,1047.8,12.37
"01-05-2025 17:34:10",55.0,1045.7,12.37
"01-05-2025 17:44:10",54.3,1045.8,12.36
"01-05-2025 17:54:10",55.9,1043.0,12.36
"01-05-2025 18:04:10",54.6,1045.8,12.35
"01-05-2025 18:14:10",55.1,1044.5,12.34
"01-05-2025 18:24:10",54.1,1045.8,12.32
"01-05-2025 18:34:10",56.0,1048.0,12.30
"01-05-2025 18:44:10",55.1,1046.0,12.29
"01-05-2025 18:54:10",55.0,1045.9,12.28
"01-05-2025 19:04:10",55.0,1046.8,12.26
"01-05-2025 19:14:10",56.0,1047.1,12.25
"01-05-2025 19:24:10",55.4,1048.2,12.22
"01-05-2025 19:34:10",54.4,1048.5,12.20
"01-05-2025 19:44:10",54.2,1049.4,12.18
"01-05-2025 19:54:10",55.1,1051.4,12.14
"01-05-2025 20:04:10",55.8,1054.0,12.13
"01-05-2025 20:14:10",54.4,1052.9,12.10
"01-05-2025 20:24:10",55.0,1053.6,12.09
"01-05-2025 20:34:10",56.0,1056.3,12.06
"01-05-2025 20:44:10",54.5,1058.2,12.04
"01-05-2025 20:54:10",56.1,1058.7,12.03
"01-05-2025 21:04:10",55.3,1059.6,12.01
"01-05-2025 21:14:10",55.0,1059.6,12.00
"01-05-2025 21:24:10",56.0,1061.7,11.99
"01-05-2025 21:34:10",54.6,1060.3,11.98
"01-05-2025 21:44:10",55.5,1059.5,11.97
"01-05-2025 21:54:10",54.9,1061.5,11.96
"01-05-2025 22:04:10",56.1,1065.4,11.95
"01-05-2025 22:14:10",55.0,1067.6,11.94
"01-05-2025 22:24:10",55.0,1064.1,11.95
"01-05-2025 22:34:10",55.4,1066.6,11.94
"01-05-2025 22:44:10",54.7,1066.2,11.94
"01-05-2025 22:54:10",56.1,1069.0,11.94
"01-05-2025 23:04:10",55.8,1071.5,11.94
"01-05-2025 23:14:10",54.2,1071.4,11.93
"01-05-2025 23:24:10",56.0,1075.4,11.93
"01-05-2025 23:34:10",55.8,1077.6,11.94
"01-05-2025 23:44:10",55.6,1077.2,11.93
"01-05-2025 23:54:10",54.8,1081.2,11.93
"01-06-2025 00:04:10",55.2,1084.6,11.93
"01-06-2025 00:14:10",54.3,1083.6,11.92
"01-06-2025 00:24:10",55.9,1087.0,11.91
"01-06-2025 00:34:10",57.3,1090.9,11.90
"01-06-2025 00:44:10",54.3,1090.2,11.89
"01-06-2025 00:54:10",56.1,1090.7,11.88
"01-06-2025 01:04:10",56.7,1094.6,11.86
"01-06-2025 01:14:10",55.4,1095.1,11.84
"01-06-2025 01:24:10",56.0,1097.5,11.83
"01-06-2025 01:34:10",55.4,1098.4,11.82
"01-06-2025 01:44:10",56.6,1098.8,11.81
"01-06-2025 01:54:10",55.7,1101.0,11.80
"01-06-2025 02:04:10",54.6,1102.2,11.78
"01-06-2025 02:14:10",56.5,1102.1,11.76
"01-06-2025 02:24:10",56.0,1104.0,11.74
"01-06-2025 02:34:10",55.2,1104.5,11.72
"01-06-2025 02:44:10",55.8,1106.0,11.71
"01-06-2025 02:54:10",55.5,1106.9,11.69
"01-06-2025 03:04:10",56.1,1108.8,11.67
"01-06-2025 03:14:10",56.6,1106.9,11.65
"01-06-2025 03:24:10",57.1,1107.1,11.64
"01-06-2025 03:34:10",55.3,1107.1,11.63
"01-06-2025 03:44:10",55.8,1109.0,11.61
"01-06-2025 03:54:10",55.9,1108.3,11.59
"01-06-2025 04:04:10",55.4,1106.3,11.59
"01-06-2025 04:14:10",55.4,1109.3,11.57
"01-06-2025 04:24:10",55.4,1109.1,11.55
"01-06-2025 04:34:10",57.2,1107.8,11.54
"01-06-2025 04:44:10",56.3,1110.2,11.52
"01-06-2025 04:54:10",55.6,1108.8,11.51
"01-06-2025 05:04:10",56.5,1109.6,11.50
"01-06-2025 05:14:10",55.5,1110.4,11.49
"01-06-2025 05:24:10",56.5,1111.3,11.47
"01-06-2025 05:34:10",56.0,1109.3,11.45
"01-06-2025 05:44:10",56.2,1111.0,11.43
"01-06-2025 05:54:10",54.9,1109.8,11.42
"01-06-2025 06:04:10",55.1,1109.6,11.41
"01-06-2025 06:14:10",55.3,1107.9,11.40
"01-06-2025 06:24:10",57.2,1109.0,11.39
"01-06-2025 06:34:10",55.7,1110.4,11.37
"01-06-2025 06:44:10",57.1,1110.8,11.36
"01-06-2025 06:54:10",55.5,1110.1,11.33
"01-06-2025 07:04:10",55.9,1109.8,11.32
"01-06-2025 07:14:10",56.7,1109.6,11.30
"01-06-2025 07:24:10",54.4,1107.5,11.28
"01-06-2025 07:34:10",55.9,1109.5,11.27
"01-06-2025 07:44:10",54.8,1107.3,11.26
"01-06-2025 07:54:10",54.4,1106.8,11.24
"01-06-2025 08:04:10",54.6,1108.0,11.23
"01-06-2025 08:14:10",55.4,1108.1,11.22
"01-06-2025 08:24:10",55.8,1105.7,11.21
"01-06-2025 08:34:10",56.1,1108.0,11.21
"01-06-2025 08:44:10",55.3,1109.0,11.22
"01-06-2025 08:54:10",55.2,1104.3,11.22
"01-06-2025 09:04:10",55.7,1104.3,11.23
"01-06-2025 09:14:10",56.1,1103.2,11.24
"01-06-2025 09:24:10",56.2,1097.7,11.26
"01-06-2025 09:34:10",55.6,1100.0,11.28
"01-06-2025 09:44:10",55.6,1096.1,11.30
"01-06-2025 09:54:10",55.9,1096.6,11.33
"01-06-2025 10:04:10",57.2,1093.8,11.35
"01-06-2025 10:14:10",54.9,1088.9,11.39
"01-06-2025 10:24:10",56.2,1090.7,11.42
"01-06-2025 10:34:10",54.8,1085.3,11.47
"01-06-2025 10:44:10",54.1,1085.4,11.51
"01-06-2025 10:54:10",56.2,1084.1,11.56
"01-06-2025 11:04:10",55.0,1086.3,11.62
"01-06-2025 11:14:10",55.0,1081.4,11.67
"01-06-2025 11:24:10",55.3,1081.4,11.72
"01-06-2025 11:34:10",54.9,1081.7,11.76
"01-06-2025 11:44:10",54.7,1078.6,11.80
"01-06-2025 11:54:10",53.9,1079.2,11.84
"01-06-2025 12:04:10",53.6,1078.5,11.86
"01-06-2025 12:14:10",55.5,1076.3,11.90
"01-06-2025 12:24:10",54.5,1078.8,11.93
"01-06-2025 12:34:10",54.2,1078.3,11.95
"01-06-2025 12:44:10",53.2,1080.0,11.97
"01-06-2025 12:54:10",54.1,1079.3,11.99
"01-06-2025 13:04:10",54.9,1077.0,12.01
"01-06-2025 13:14:10",53.9,1078.2,12.03
"01-06-2025 13:24:10",54.2,1077.0,12.05
"01-06-2025 13:34:10",54.3,1072.5,12.08
"01-06-2025 13:44:10",54.5,1073.2,12.11
"01-06-2025 13:54:10",53.4,1070.2,12.15
"01-06-2025 14:04:10",54.7,1067.2,12.17
"01-06-2025 14:14:10",54.8,1066.0,12.19
"01-06-2025 14:24:10",53.4,1065.5,12.20
"01-06-2025 14:34:10",54.0,1064.3,12.21
"01-06-2025 14:44:10",54.1,1061.4,12.22
"01-06-2025 14:54:10",52.9,1063.1,12.22
"01-06-2025 15:04:10",52.8,1061.3,12.23
"01-06-2025 15:14:10",54.8,1060.8,12.24
"01-06-2025 15:24:10",53.8,1061.5,12.23
"01-06-2025 15:34:10",53.3,1059.6,12.24
"01-06-2025 15:44:10",53.3,1056.2,12.24
"01-06-2025 15:54:10",53.0,1054.4,12.25
"01-06-2025 16:04:10",52.8,1052.6,12.24
"01-06-2025 16:14:10",53.7,1050.3,12.25
"01-06-2025 16:24:10",53.7,1049.8,12.25
"01-06-2025 16:34:10",53.9,1049.0,12.25
"01-06-2025 16:44:10",52.4,1047.9,12.25
"01-06-2025 16:54:10",53.3,1047.6,12.25
"01-06-2025 17:04:10",52.9,1043.4,12.25
"01-06-2025 17:14:10",53.3,1045.0,12.24
"01-06-2025 17:24:10",53.5,1045.6,12.23
"01-06-2025 17:34:10",52.5,1043.3,12.23
"01-06-2025 17:44:10",53.1,1044.5,12.22
"01-06-2025 17:54:10",55.3,1045.1,12.21
"01-06-2025 18:04:10",51.2,1041.4,12.20
"01-06-2025 18:14:10",53.9,1044.3,12.18
"01-06-2025 18:24:10",53.6,1041.9,12.17
"01-06-2025 18:34:10",53.8,1044.2,12.17
"01-06-2025 18:44:10",55.5,1044.3,12.15
"01-06-2025 18:54:10",54.5,1045.4,12.13
"01-06-2025 19:04:10",54.8,1047.2,12.12
"01-06-2025 19:14:10",53.3,1044.8,12.11
"01-06-2025 19:24:10",54.1,1044.7,12.09
"01-06-2025 19:34:10",53.5,1048.4,12.08
"01-06-2025 19:44:10",53.7,1050.1,12.07
"01-06-2025 19:54:10",53.6,1048.9,12.04
"01-06-2025 20:04:10",54.0,1054.3,12.03
"01-06-2025 20:14:10",54.3,1056.6,12.00
"01-06-2025 20:24:10",54.7,1055.7,11.98
"01-06-2025 20:34:10",53.9,1057.2,11.96
"01-06-2025 20:44:10",52.8,1058.8,11.94
"01-06-2025 20:54:10",54.9,1057.6,11.93
"01-06-2025 21:04:10",53.4,1058.5,11.92
"01-06-2025 21:14:10",53.3,1061.8,11.91
"01-06-2025 21:24:10",54.1,1064.5,11.89
"01-06-2025 21:34:10",53.1,1058.7,11.89
"01-06-2025 21:44:10",54.2,1060.7,11.87
"01-06-2025 21:54:10",53.9,1067.0,11.86
"01-06-2025 22:04:10",53.9,1063.4,11.85
"01-06-2025 22:14:10",55.3,1065.7,11.85
"01-06-2025 22:24:10",54.1,1064.1,11.86
"01-06-2025 22:34:10",54.1,1067.4,11.87
"01-06-2025 22:44:10",53.1,1066.1,11.87
"01-06-2025 22:54:10",54.5,1061.0,11.87
"01-06-2025 23:04:10",54.4,1064.8,11.88
"01-06-2025 23:14:10",54.1,1065.7,11.90
"01-06-2025 23:24:10",53.7,1067.3,11.91
"01-06-2025 23:34:10",54.2,1067.1,11.92
"01-06-2025 23:44:10",54.4,1070.7,11.94
"01-06-2025 23:54:10",54.7,1069.0,11.96
"01-07-2025 00:04:10",55.1,1071.7,11.97
"01-07-2025 00:14:10",54.3,1072.6,11.99
"01-07-2025 00:24:10",55.7,1073.6,12.01
"01-07-2025 00:34:10",55.6,1075.0,12.02
"01-07-2025 00:44:10",54.7,1077.2,12.03
"01-07-2025 00:54:10",54.7,1078.2,12.04
"01-07-2025 01:04:10",53.9,1076.6,12.05
"01-07-2025 01:14:10",55.4,1080.0,12.05
"01-07-2025 01:24:10",54.1,1077.8,12.05
"01-07-2025 01:34:10",55.1,1082.0,12.06
"01-07-2025 01:44:10",54.7,1082.1,12.06
"01-07-2025 01:54:10",54.6,1083.1,12.06
"01-07-2025 02:04:10",55.5,1083.5,12.06
"01-07-2025 02:14:10",54.9,1081.5,12.05
"01-07-2025 02:24:10",55.5,1083.3,12.05
"01-07-2025 02:34:10",54.6,1088.6,12.04
"01-07-2025 02:44:10",54.0,1086.4,12.02
"01-07-2025 02:54:10",56.4,1091.8,12.00
"01-07-2025 03:04:10",53.5,1092.2,11.98
"01-07-2025 03:14:10",55.0,1089.1,11.97
"01-07-2025 03:24:10",55.9,1090.7,11.95
"01-07-2025 03:34:10",56.0,1092.6,11.92
"01-07-2025 03:44:10",55.5,1091.7,11.90
"01-07-2025 03:54:10",55.4,1093.2,11.87
"01-07-2025 04:04:10",54.1,1093.4,11.85
"01-07-2025 04:14:10",54.8,1094.2,11.83
"01-07-2025 04:24:10",56.2,1093.1,11.81
"01-07-2025 04:34:10",53.4,1093.5,11.79
"01-07-2025 04:44:10",54.6,1095.7,11.76
"01-07-2025 04:54:10",54.4,1093.1,11.75
"01-07-2025 05:04:10",55.6,1094.0,11.72
"01-07-2025 05:14:10",55.6,1095.8,11.70
"01-07-2025 05:24:10",54.9,1094.6,11.67
"01-07-2025 05:34:10",53.8,1097.2,11.66
"01-07-2025 05:44:10",54.7,1096.7,11.64
"01-07-2025 05:54:10",56.3,1093.9,11.62
"01-07-2025 06:04:10",54.6,1094.8,11.60
"01-07-2025 06:14:10",54.8,1097.4,11.57
"01-07-2025 06:24:10",55.3,1099.3,11.56
"01-07-2025 06:34:10",56.7,1097.9,11.54
"01-07-2025 06:44:10",54.1,1095.9,11.52
"01-07-2025 06:54:10",54.6,1098.4,11.51
"01-07-2025 07:04:10",54.9,1098.4,11.49
"01-07-2025 07:14:10",55.8,1095.7,11.47
"01-07-2025 07:24:10",56.6,1093.9,11.45
"01-07-2025 07:34:10",54.7,1095.2,11.44
"01-07-2025 07:44:10",54.8,1094.5,11.43
"01-07-2025 07:54:10",55.6,1094.7,11.42
"01-07-2025 08:04:10",55.4,1092.7,11.41
"01-07-2025 08:14:10",55.2,1090.6,11.39
"01-07-2025 08:24:10",55.3,1092.8,11.40
"01-07-2025 08:34:10",54.5,1090.6,11.40
"01-07-2025 08:44:10",55.0,1090.2,11.39
"01-07-2025 08:54:10",55.2,1088.3,11.40
"01-07-2025 09:04:10",53.9,1085.9,11.41
"01-07-2025 09:14:10",55.0,1086.4,11.42
"01-07-2025 09:24:10",52.7,1085.0,11.43
"01-07-2025 09:34:10",55.2,1083.0,11.45
"01-07-2025 09:44:10",56.1,1079.6,11.47
"01-07-2025 09:54:10",55.8,1077.6,11.49
"01-07-2025 10:04:10",54.1,1074.4,11.52
"01-07-2025 10:14:10",54.0,1072.3,11.55
"01-07-2025 10:24:10",56.4,1069.7,11.60
"01-07-2025 10:34:10",54.5,1070.6,11.64
"01-07-2025 10:44:10",53.6,1068.0,11.69
"01-07-2025 10:54:10",53.0,1064.4,11.74
"01-07-2025 11:04:10",54.7,1061.9,11.80
"01-07-2025 11:14:10",53.6,1060.0,11.85
"01-07-2025 11:24:10",55.0,1054.6,11.91
"01-07-2025 11:34:10",55.9,1049.5,11.95
"01-07-2025 11:44:10",54.8,1047.9,12.00
"01-07-2025 11:54:10",54.3,1045.2,12.05
"01-07-2025 12:04:10",53.9,1041.6,12.10
"01-07-2025 12:14:10",53.7,1040.5,12.14
"01-07-2025 12:24:10",54.2,1039.2,12.18
"01-07-2025 12:34:10",55.1,1037.2,12.21
"01-07-2025 12:44:10",53.6,1035.0,12.25
"01-07-2025 12:54:10",53.8,1036.1,12.28
"01-07-2025 13:04:10",54.0,1034.2,12.30
"01-07-2025 13:14:10",54.1,1034.3,12.33
"01-07-2025 13:24:10",53.9,1032.6,12.36
"01-07-2025 13:34:10",52.9,1032.3,12.38
"01-07-2025 13:44:10",53.7,1031.7,12.40
"01-07-2025 13:54:10",53.7,1031.8,12.43
"01-07-2025 14:04:10",53.4,1031.6,12.45
"01-07-2025 14:14:10",53.0,1032.5,12.46
"01-07-2025 14:24:10",51.9,1032.6,12.48
"01-07-2025 14:34:10",51.9,1029.9,12.49
"01-07-2025 14:44:10",53.2,1029.9,12.50
"01-07-2025 14:54:10",52.4,1032.0,12.50
"01-07-2025 15:04:10",51.9,1030.3,12.52
"01-07-2025 15:14:10",52.5,1027.0,12.53
"01-07-2025 15:24:10",51.6,1024.6,12.55
"01-07-2025 15:34:10",54.4,1024.5,12.58
"01-07-2025 15:44:10",52.6,1019.2,12.60
"01-07-2025 15:54:10",53.0,1018.4,12.62
"01-07-2025 16:04:10",52.4,1017.7,12.65
"01-07-2025 16:14:10",53.7,1015.1,12.66
"01-07-2025 16:24:10",53.5,1013.2,12.68
"01-07-2025 16:34:10",53.3,1015.3,12.68
"01-07-2025 16:44:10",53.3,1013.7,12.69
"01-07-2025 16:54:10",55.4,1013.8,12.69
"01-07-2025 17:04:10",54.0,1014.7,12.69
"01-07-2025 17:14:10",53.8,1016.3,12.69
"01-07-2025 17:24:10",52.9,1017.3,12.67
"01-07-2025 17:34:10",53.6,1016.4,12.66
"01-07-2025 17:44:10",53.5,1019.4,12.66
"01-07-2025 17:54:10",51.7,1019.1,12.64
"01-07-2025 18:04:10",53.3,1018.2,12.63
"01-07-2025 18:14:10",53.7,1020.6,12.61
"01-07-2025 18:24:10",53.0,1020.2,12.60
"01-07-2025 18:34:10",51.9,1019.0,12.58
"01-07-2025 18:44:10",53.7,1018.5,12.56
"01-07-2025 18:54:10",53.0,1017.8,12.55
"01-07-2025 19:04:10",53.8,1019.5,12.53
"01-07-2025 19:14:10",53.3,1020.6,12.52
"01-07-2025 19:24:10",53.4,1019.9,12.50
"01-07-2025 19:34:10",55.3,1019.0,12.49
"01-07-2025 19:44:10",53.9,1019.2,12.48
"01-07-2025 19:54:10",54.4,1019.6,12.47
"01-07-2025 20:04:10",53.1,1022.5,12.46
"01-07-2025 20:14:10",53.2,1023.1,12.45
"01-07-2025 20:24:10",52.8,1021.5,12.45
"01-07-2025 20:34:10",54.1,1022.3,12.44
"01-07-2025 20:44:10",54.1,1026.6,12.45
"01-07-2025 20:54:10",53.6,1022.2,12.44
"01-07-2025 21:04:10",54.5,1024.4,12.46
"01-07-2025 21:14:10",52.5,1024.6,12.46
"01-07-2025 21:24:10",54.0,1024.4,12.48
"01-07-2025 21:34:10",53.8,1025.5,12.49
"01-07-2025 21:44:10",51.8,1023.2,12.50
"01-07-2025 21:54:10",53.1,1026.0,12.51
"01-07-2025 22:04:10",54.0,1030.3,12.52
"01-07-2025 22:14:10",53.9,1035.5,12.52
"01-07-2025 22:24:10",54.1,1035.4,12.52
"01-07-2025 22:34:10",52.8,1041.4,12.52
"01-07-2025 22:44:10",54.7,1043.2,12.53
"01-07-2025 22:54:10",53.7,1045.0,12.52
"01-07-2025 23:04:10",54.1,1045.0,12.53
"01-07-2025 23:14:10",54.5,1048.2,12.52
"01-07-2025 23:24:10",53.7,1050.6,12.52
"01-07-2025 23:34:10",54.8,1050.7,12.52
"01-07-2025 23:44:10",54.1,1051.1,12.51
"01-07-2025 23:54:10",53.9,1051.5,12.51
"01-08-2025 00:04:10",54.6,1052.1,12.50
"01-08-2025 00:14:10",54.5,1059.6,12.48
"01-08-2025 00:24:10",54.8,1063.5,12.46
"01-08-2025 00:34:10",54.6,1062.6,12.43
"01-08-2025 00:44:10",53.7,1065.7,12.41
"01-08-2025 00:54:10",55.0,1067.9,12.39
"01-08-2025 01:04:10",55.0,1069.5,12.36
"01-08-2025 01:14:10",54.4,1071.3,12.33
"01-08-2025 01:24:10",56.2,1074.3,12.30
"01-08-2025 01:34:10",54.1,1072.3,12.29
"01-08-2025 01:44:10",54.4,1074.7,12.26
"01-08-2025 01:54:10",53.9,1074.3,12.24
"01-08-2025 02:04:10",55.2,1076.1,12.23
"01-08-2025 02:14:10",55.0,1075.1,12.21
"01-08-2025 02:24:10",53.4,1077.8,12.20
"01-08-2025 02:34:10",54.6,1076.6,12.17
"01-08-2025 02:44:10",53.7,1077.8,12.15
"01-08-2025 02:54:10",54.0,1074.5,12.14
"01-08-2025 03:04:10",54.1,1074.3,12.12
"01-08-2025 03:14:10",53.9,1077.6,12.10
"01-08-2025 03:24:10",53.4,1075.8,12.07
"01-08-2025 03:34:10",54.0,1077.7,12.05
"01-08-2025 03:44:10",54.6,1078.1,12.04
"01-08-2025 03:54:10",56.3,1078.8,12.01
"01-08-2025 04:04:10",54.0,1081.4,11.98
